id_pedido,fecha_hora,zona_destino,distancia_km,valor_pedido,clima,dia_semana,prioridad
367,2024-03-04 11:35:23,Caballito,1.38,17800,normal,lunes,normal
368,2024-03-04 11:37:05,Villa Ortuzar,0.55,20100,normal,lunes,normal
369,2024-03-04 11:39:54,Villa Crespo,0.72,13800,normal,lunes,normal
370,2024-03-04 12:12:20,Colegiales,1.69,7000,normal,lunes,express
371,2024-03-04 12:41:54,Once,0.88,13900,normal,lunes,normal
372,2024-03-04 13:08:31,Palermo,1.96,12400,normal,lunes,normal
373,2024-03-04 13:11:59,Caballito,2.04,15600,normal,lunes,normal
374,2024-03-04 13:13:13,Parque Centenario,1.33,8600,normal,lunes,normal
375,2024-03-04 13:24:05,Parque Centenario,1.37,7600,normal,lunes,normal
376,2024-03-04 13:28:35,Almagro,0.8,15400,normal,lunes,normal
377,2024-03-04 13:54:14,Almagro,0.77,10400,normal,lunes,normal
378,2024-03-04 14:35:49,Villa Ortuzar,1.36,9400,normal,lunes,express
379,2024-03-04 15:10:37,Chacarita,1.23,13500,normal,lunes,express
380,2024-03-04 15:41:53,Almagro,1.07,16800,normal,lunes,normal
381,2024-03-04 15:49:42,Chacarita,0.97,14300,normal,lunes,normal
382,2024-03-04 16:51:34,Once,1.69,11700,normal,lunes,normal
383,2024-03-04 17:24:12,Palermo,2.46,11600,normal,lunes,normal
384,2024-03-04 17:47:10,Paternal,1.01,14200,normal,lunes,normal
385,2024-03-04 17:47:35,Villa Ortuzar,1.77,13400,normal,lunes,normal
386,2024-03-04 17:48:18,Villa Crespo,0.42,7000,normal,lunes,normal
387,2024-03-04 18:27:44,Almagro,0.69,7000,normal,lunes,normal
388,2024-03-04 18:58:36,Villa Crespo,0.3,7900,normal,lunes,normal
389,2024-03-04 19:09:01,Almagro,0.79,13500,normal,lunes,normal
390,2024-03-04 19:10:17,Palermo,1.87,9400,normal,lunes,normal
391,2024-03-04 19:16:09,Chacarita,1.55,10100,normal,lunes,normal
392,2024-03-04 19:47:02,Villa Crespo,0.52,17100,normal,lunes,normal
393,2024-03-04 20:00:34,Chacarita,0.4,16500,normal,lunes,normal
394,2024-03-04 20:09:58,Once,1.44,13000,normal,lunes,normal
395,2024-03-04 20:20:06,Villa Crespo,0.3,10700,normal,lunes,normal
396,2024-03-04 20:20:06,Caballito,1.98,18000,normal,lunes,normal
397,2024-03-04 20:32:53,Paternal,1.3,7500,normal,lunes,normal
398,2024-03-04 20:40:03,Caballito,2.24,18400,normal,lunes,express
399,2024-03-04 20:53:56,Palermo,2.18,19300,normal,lunes,normal
400,2024-03-04 20:54:24,Parque Centenario,1.4,15600,normal,lunes,normal
401,2024-03-04 21:20:58,Parque Centenario,1.7,8400,normal,lunes,normal
402,2024-03-04 21:37:00,Caballito,1.8,7000,normal,lunes,normal
403,2024-03-04 21:37:39,Villa Crespo,0.72,11600,normal,lunes,normal
404,2024-03-04 21:42:42,Almagro,0.73,15700,normal,lunes,normal
405,2024-03-04 21:47:07,Villa Ortuzar,0.81,18200,normal,lunes,normal
406,2024-03-04 22:25:11,Villa Ortuzar,1.85,10600,normal,lunes,normal
407,2024-03-04 22:27:14,Villa Ortuzar,1.85,18700,normal,lunes,normal
408,2024-03-04 22:32:55,Caballito,1.93,18900,normal,lunes,normal
409,2024-03-04 22:35:15,Chacarita,1.27,7100,normal,lunes,normal
410,2024-03-04 22:57:01,Villa Crespo,0.61,12300,normal,lunes,express
411,2024-03-04 23:15:36,Villa Crespo,0.93,12200,normal,lunes,normal
412,2024-03-04 23:17:41,Almagro,0.94,22100,normal,lunes,normal
413,2024-03-04 23:19:23,Once,1.23,9400,normal,lunes,normal
414,2024-03-04 23:23:30,Parque Centenario,1.49,19400,normal,lunes,normal
415,2024-03-04 23:38:14,Chacarita,1.4,14800,normal,lunes,normal
416,2024-03-05 00:00:46,Almagro,0.54,10100,lluvia,martes,normal
417,2024-03-05 00:03:25,Palermo,2.21,10200,lluvia,martes,normal
418,2024-03-05 00:18:14,Villa Crespo,0.3,19100,lluvia,martes,normal
419,2024-03-05 00:30:14,Almagro,0.74,13700,lluvia,martes,normal
420,2024-03-05 00:42:40,Villa Ortuzar,1.31,19300,lluvia,martes,express
421,2024-03-05 00:55:59,Villa Crespo,0.53,17300,lluvia,martes,normal
422,2024-03-05 00:58:54,Almagro,0.38,15200,lluvia,martes,normal
423,2024-03-05 00:59:13,Once,1.04,14400,lluvia,martes,express
424,2024-03-05 01:09:41,Parque Centenario,1.57,14700,lluvia,martes,express
425,2024-03-05 01:17:06,Once,0.91,12900,lluvia,martes,normal
426,2024-03-05 09:00:46,Chacarita,1.04,8000,lluvia,martes,express
427,2024-03-05 09:51:15,Paternal,0.95,9900,lluvia,martes,normal
428,2024-03-05 10:13:15,Palermo,1.96,19300,lluvia,martes,normal
429,2024-03-05 10:26:31,Villa Crespo,0.7,16900,lluvia,martes,express
430,2024-03-05 10:42:01,Caballito,1.74,15700,lluvia,martes,normal
431,2024-03-05 11:25:49,Caballito,2.06,14100,lluvia,martes,normal
432,2024-03-05 11:50:25,Villa Ortuzar,1.39,18400,lluvia,martes,normal
433,2024-03-05 11:50:42,Colegiales,2.17,7000,lluvia,martes,normal
434,2024-03-05 11:55:45,Colegiales,1.49,15900,lluvia,martes,express
435,2024-03-05 12:09:48,Chacarita,0.68,14900,lluvia,martes,normal
436,2024-03-05 12:11:18,Almagro,1.07,16600,lluvia,martes,normal
437,2024-03-05 13:02:24,Villa Crespo,0.4,17500,lluvia,martes,normal
438,2024-03-05 13:19:08,Palermo,2.3,10800,lluvia,martes,normal
439,2024-03-05 13:31:27,Colegiales,1.98,18300,lluvia,martes,normal
440,2024-03-05 13:31:58,Villa Ortuzar,1.73,9200,lluvia,martes,express
441,2024-03-05 13:36:13,Once,1.17,11200,lluvia,martes,normal
442,2024-03-05 13:37:50,Villa Crespo,0.58,11600,lluvia,martes,express
443,2024-03-05 13:38:43,Palermo,1.67,7000,lluvia,martes,normal
444,2024-03-05 13:51:49,Villa Crespo,0.3,9800,lluvia,martes,normal
445,2024-03-05 14:14:07,Palermo,1.88,13100,lluvia,martes,normal
446,2024-03-05 14:40:12,Colegiales,2.35,11100,lluvia,martes,normal
447,2024-03-05 14:41:13,Caballito,2.09,9700,lluvia,martes,normal
448,2024-03-05 16:22:50,Villa Ortuzar,1.15,19300,lluvia,martes,normal
449,2024-03-05 17:35:08,Palermo,2.12,11500,lluvia,martes,normal
450,2024-03-05 18:06:28,Caballito,1.75,20300,lluvia,martes,express
451,2024-03-05 19:21:28,Colegiales,1.21,16800,lluvia,martes,express
452,2024-03-05 19:25:42,Once,0.97,14800,lluvia,martes,express
453,2024-03-05 19:34:24,Once,1.18,11500,lluvia,martes,normal
454,2024-03-05 19:38:02,Villa Crespo,0.3,10800,lluvia,martes,normal
455,2024-03-05 19:45:52,Villa Crespo,0.69,12400,lluvia,martes,normal
456,2024-03-05 19:46:22,Paternal,1.43,13000,lluvia,martes,normal
457,2024-03-05 19:46:41,Palermo,1.42,9000,lluvia,martes,normal
458,2024-03-05 19:47:38,Villa Crespo,0.4,22300,lluvia,martes,normal
459,2024-03-05 19:47:40,Villa Crespo,0.32,14900,lluvia,martes,normal
460,2024-03-05 19:53:46,Villa Ortuzar,1.35,16700,lluvia,martes,normal
461,2024-03-05 19:53:48,Colegiales,2.04,13300,lluvia,martes,express
462,2024-03-05 19:55:34,Villa Crespo,0.52,12100,lluvia,martes,normal
463,2024-03-05 19:58:52,Colegiales,1.68,11900,lluvia,martes,normal
464,2024-03-05 20:03:18,Chacarita,1.19,12500,lluvia,martes,normal
465,2024-03-05 20:14:23,Villa Crespo,0.41,7000,lluvia,martes,normal
466,2024-03-05 20:54:06,Almagro,0.88,7000,lluvia,martes,normal
467,2024-03-05 21:14:38,Almagro,0.59,21000,lluvia,martes,normal
468,2024-03-05 21:21:47,Chacarita,0.32,9600,lluvia,martes,normal
469,2024-03-05 21:28:18,Once,1.29,18600,lluvia,martes,normal
470,2024-03-05 21:29:27,Parque Centenario,1.2,15200,lluvia,martes,normal
471,2024-03-05 21:31:39,Chacarita,0.94,10200,lluvia,martes,normal
472,2024-03-05 21:32:23,Colegiales,1.84,14400,lluvia,martes,normal
473,2024-03-05 21:33:28,Almagro,0.46,18200,lluvia,martes,normal
474,2024-03-05 21:35:14,Paternal,0.92,17600,lluvia,martes,normal
475,2024-03-05 21:38:49,Paternal,0.83,17100,lluvia,martes,express
476,2024-03-05 21:49:46,Villa Crespo,0.67,15700,lluvia,martes,normal
477,2024-03-05 21:56:06,Palermo,2.44,16600,lluvia,martes,normal
478,2024-03-05 21:58:31,Colegiales,1.67,14400,lluvia,martes,normal
479,2024-03-05 22:06:15,Almagro,1.19,11700,lluvia,martes,normal
480,2024-03-05 22:07:20,Once,1.31,9000,lluvia,martes,normal
481,2024-03-05 22:20:35,Palermo,1.55,14500,lluvia,martes,express
482,2024-03-05 22:22:19,Parque Centenario,1.27,13700,lluvia,martes,normal
483,2024-03-05 22:30:55,Palermo,2.12,21400,lluvia,martes,normal
484,2024-03-05 22:32:10,Palermo,1.82,14200,lluvia,martes,normal
485,2024-03-05 22:35:07,Villa Crespo,0.38,7000,lluvia,martes,normal
486,2024-03-05 22:48:51,Villa Ortuzar,1.12,7400,lluvia,martes,normal
487,2024-03-05 22:55:09,Colegiales,1.42,15400,lluvia,martes,express
488,2024-03-05 23:00:35,Almagro,0.38,7000,lluvia,martes,normal
489,2024-03-05 23:00:39,Villa Crespo,0.39,13000,lluvia,martes,normal
490,2024-03-05 23:01:34,Almagro,0.87,7500,lluvia,martes,express
491,2024-03-05 23:03:22,Almagro,0.94,9500,lluvia,martes,normal
492,2024-03-05 23:04:35,Almagro,0.87,11000,lluvia,martes,normal
493,2024-03-05 23:45:50,Once,1.2,12400,lluvia,martes,normal
494,2024-03-05 23:49:58,Caballito,2.01,11700,lluvia,martes,express
495,2024-03-06 00:12:08,Once,1.37,10800,normal,miercoles,normal
496,2024-03-06 00:21:32,Villa Crespo,0.68,15700,normal,miercoles,normal
497,2024-03-06 00:30:41,Caballito,2.0,8100,normal,miercoles,normal
498,2024-03-06 00:35:04,Almagro,0.47,18500,normal,miercoles,normal
499,2024-03-06 00:51:18,Chacarita,1.21,8600,normal,miercoles,normal
500,2024-03-06 00:59:04,Almagro,0.61,15400,normal,miercoles,normal
501,2024-03-06 01:14:11,Chacarita,0.62,16000,normal,miercoles,normal
502,2024-03-06 01:14:29,Almagro,1.06,14400,normal,miercoles,normal
503,2024-03-06 01:18:44,Colegiales,1.78,15200,normal,miercoles,normal
504,2024-03-06 01:24:58,Villa Crespo,0.4,22300,normal,miercoles,normal
505,2024-03-06 01:26:41,Palermo,1.66,18400,normal,miercoles,normal
506,2024-03-06 01:39:29,Villa Ortuzar,1.27,13100,normal,miercoles,normal
507,2024-03-06 01:47:17,Palermo,2.2,11600,normal,miercoles,normal
508,2024-03-06 09:10:40,Colegiales,1.99,20900,normal,miercoles,normal
509,2024-03-06 09:11:42,Caballito,2.69,14400,normal,miercoles,normal
510,2024-03-06 09:54:55,Almagro,0.53,13000,normal,miercoles,normal
511,2024-03-06 10:32:05,Once,1.56,11400,normal,miercoles,normal
512,2024-03-06 10:32:29,Chacarita,1.21,16200,normal,miercoles,normal
513,2024-03-06 10:52:09,Villa Crespo,0.51,12300,normal,miercoles,normal
514,2024-03-06 11:11:35,Villa Crespo,0.54,8600,normal,miercoles,normal
515,2024-03-06 12:15:47,Once,1.53,15300,normal,miercoles,express
516,2024-03-06 12:21:34,Villa Crespo,1.01,8900,normal,miercoles,normal
517,2024-03-06 13:18:52,Villa Crespo,0.55,22200,normal,miercoles,normal
518,2024-03-06 13:22:08,Caballito,2.14,15100,normal,miercoles,normal
519,2024-03-06 13:23:36,Palermo,2.3,13000,normal,miercoles,normal
520,2024-03-06 13:27:45,Almagro,0.58,11200,normal,miercoles,normal
521,2024-03-06 13:44:59,Paternal,1.1,14000,normal,miercoles,normal
522,2024-03-06 13:50:22,Palermo,1.68,13500,normal,miercoles,normal
523,2024-03-06 14:01:52,Palermo,3.0,15000,normal,miercoles,normal
524,2024-03-06 14:22:38,Villa Ortuzar,1.1,7000,normal,miercoles,normal
525,2024-03-06 14:23:17,Almagro,0.96,12900,normal,miercoles,normal
526,2024-03-06 14:29:49,Palermo,2.05,10000,normal,miercoles,normal
527,2024-03-06 15:34:48,Colegiales,1.55,9500,normal,miercoles,normal
528,2024-03-06 16:04:43,Villa Ortuzar,1.62,19600,normal,miercoles,normal
529,2024-03-06 16:05:34,Villa Crespo,0.59,11000,normal,miercoles,express
530,2024-03-06 16:08:16,Villa Crespo,0.79,14400,normal,miercoles,normal
531,2024-03-06 17:22:34,Almagro,0.53,18600,normal,miercoles,normal
532,2024-03-06 18:01:30,Villa Crespo,0.3,12100,normal,miercoles,normal
533,2024-03-06 18:43:02,Caballito,1.74,18200,normal,miercoles,normal
534,2024-03-06 18:43:30,Colegiales,1.61,18100,normal,miercoles,normal
535,2024-03-06 18:53:15,Colegiales,2.23,15000,normal,miercoles,normal
536,2024-03-06 19:12:06,Once,1.81,17000,normal,miercoles,normal
537,2024-03-06 19:14:24,Villa Ortuzar,1.63,14100,normal,miercoles,express
538,2024-03-06 19:36:32,Villa Crespo,0.43,13300,normal,miercoles,normal
539,2024-03-06 19:37:10,Almagro,0.51,13700,normal,miercoles,normal
540,2024-03-06 19:43:13,Caballito,2.22,7000,normal,miercoles,normal
541,2024-03-06 19:52:51,Villa Ortuzar,1.82,20600,normal,miercoles,normal
542,2024-03-06 19:55:12,Parque Centenario,1.75,10400,normal,miercoles,normal
543,2024-03-06 20:05:21,Villa Ortuzar,1.18,16400,normal,miercoles,express
544,2024-03-06 20:10:34,Palermo,2.04,18000,normal,miercoles,normal
545,2024-03-06 20:13:39,Caballito,2.03,17900,normal,miercoles,express
546,2024-03-06 20:32:19,Colegiales,1.61,15200,normal,miercoles,express
547,2024-03-06 20:38:31,Palermo,1.76,18600,normal,miercoles,normal
548,2024-03-06 20:38:37,Caballito,1.93,16200,normal,miercoles,express
549,2024-03-06 20:40:20,Caballito,2.74,14300,normal,miercoles,normal
550,2024-03-06 20:58:15,Villa Crespo,0.48,10100,normal,miercoles,normal
551,2024-03-06 21:01:21,Almagro,0.5,20000,normal,miercoles,normal
552,2024-03-06 21:09:13,Chacarita,0.91,10800,normal,miercoles,express
553,2024-03-06 21:16:26,Parque Centenario,1.45,13400,normal,miercoles,normal
554,2024-03-06 21:17:44,Almagro,0.73,15800,normal,miercoles,express
555,2024-03-06 21:23:17,Palermo,2.32,12300,normal,miercoles,normal
556,2024-03-06 21:23:48,Villa Crespo,0.37,15300,normal,miercoles,normal
557,2024-03-06 21:26:16,Almagro,0.59,7000,normal,miercoles,express
558,2024-03-06 21:28:07,Almagro,0.6,12800,normal,miercoles,normal
559,2024-03-06 21:34:36,Once,1.55,8000,normal,miercoles,normal
560,2024-03-06 21:52:28,Villa Crespo,0.83,7000,normal,miercoles,normal
561,2024-03-06 22:08:06,Palermo,2.19,23700,normal,miercoles,express
562,2024-03-06 22:29:25,Colegiales,2.17,9500,normal,miercoles,normal
563,2024-03-06 22:34:52,Colegiales,1.64,10700,normal,miercoles,normal
564,2024-03-06 22:41:04,Chacarita,1.21,18300,normal,miercoles,normal
565,2024-03-06 23:15:13,Palermo,2.8,14200,normal,miercoles,normal
566,2024-03-06 23:18:56,Caballito,2.16,11400,normal,miercoles,normal
567,2024-03-06 23:25:30,Palermo,2.88,11900,normal,miercoles,normal
568,2024-03-06 23:28:54,Chacarita,0.84,14000,normal,miercoles,normal
569,2024-03-07 00:25:34,Almagro,0.3,11800,lluvia,jueves,normal
570,2024-03-07 00:27:21,Almagro,0.59,9500,lluvia,jueves,normal
571,2024-03-07 00:49:31,Parque Centenario,1.07,20100,lluvia,jueves,normal
572,2024-03-07 00:52:20,Parque Centenario,1.17,17300,lluvia,jueves,normal
573,2024-03-07 00:53:04,Caballito,1.44,16600,lluvia,jueves,normal
574,2024-03-07 00:53:06,Almagro,0.5,17200,lluvia,jueves,normal
575,2024-03-07 01:02:38,Chacarita,1.05,17200,lluvia,jueves,normal
576,2024-03-07 01:14:42,Villa Crespo,0.3,10700,lluvia,jueves,normal
577,2024-03-07 01:22:23,Paternal,1.35,16100,lluvia,jueves,normal
578,2024-03-07 01:23:04,Villa Crespo,0.69,12600,lluvia,jueves,normal
579,2024-03-07 01:34:12,Palermo,1.89,19700,lluvia,jueves,normal
580,2024-03-07 01:44:59,Colegiales,1.74,16400,lluvia,jueves,express
581,2024-03-07 03:32:45,Villa Crespo,0.59,12700,lluvia,jueves,normal
582,2024-03-07 04:47:05,Palermo,1.67,16800,lluvia,jueves,normal
583,2024-03-07 09:08:49,Palermo,2.34,10700,lluvia,jueves,express
584,2024-03-07 10:04:35,Villa Crespo,0.36,14400,lluvia,jueves,normal
585,2024-03-07 10:07:23,Villa Crespo,0.38,7000,lluvia,jueves,normal
586,2024-03-07 10:18:36,Once,1.12,19100,lluvia,jueves,normal
587,2024-03-07 10:32:33,Villa Crespo,0.66,15600,lluvia,jueves,normal
588,2024-03-07 10:48:34,Palermo,2.16,20200,lluvia,jueves,normal
589,2024-03-07 10:54:47,Almagro,0.49,12200,lluvia,jueves,normal
590,2024-03-07 11:00:03,Palermo,2.06,7000,lluvia,jueves,normal
591,2024-03-07 11:27:33,Once,1.5,19400,lluvia,jueves,normal
592,2024-03-07 11:46:39,Palermo,2.31,12600,lluvia,jueves,normal
593,2024-03-07 11:47:42,Villa Crespo,0.54,12000,lluvia,jueves,normal
594,2024-03-07 11:50:40,Palermo,2.51,14800,lluvia,jueves,normal
595,2024-03-07 11:56:02,Once,1.45,10800,lluvia,jueves,express
596,2024-03-07 12:02:25,Caballito,1.75,9400,lluvia,jueves,normal
597,2024-03-07 12:10:26,Colegiales,1.92,14300,lluvia,jueves,normal
598,2024-03-07 12:14:04,Almagro,0.8,10500,lluvia,jueves,express
599,2024-03-07 12:19:20,Colegiales,1.55,10800,lluvia,jueves,express
600,2024-03-07 12:37:02,Colegiales,1.86,11500,lluvia,jueves,normal
601,2024-03-07 12:41:19,Colegiales,1.65,16600,lluvia,jueves,normal
602,2024-03-07 12:41:36,Almagro,0.36,9100,lluvia,jueves,express
603,2024-03-07 13:06:06,Villa Crespo,0.54,26700,lluvia,jueves,normal
604,2024-03-07 13:08:24,Colegiales,2.03,12500,lluvia,jueves,normal
605,2024-03-07 13:08:39,Chacarita,1.04,11200,lluvia,jueves,express
606,2024-03-07 13:09:02,Colegiales,2.07,11000,lluvia,jueves,normal
607,2024-03-07 13:19:11,Chacarita,1.34,8400,lluvia,jueves,normal
608,2024-03-07 13:22:15,Villa Ortuzar,1.49,13500,lluvia,jueves,normal
609,2024-03-07 13:34:11,Once,1.74,18900,lluvia,jueves,normal
610,2024-03-07 13:41:33,Villa Ortuzar,1.04,9900,lluvia,jueves,normal
611,2024-03-07 13:48:38,Chacarita,0.74,13800,lluvia,jueves,express
612,2024-03-07 13:52:39,Almagro,0.3,16400,lluvia,jueves,normal
613,2024-03-07 14:04:01,Colegiales,2.33,11100,lluvia,jueves,normal
614,2024-03-07 14:04:20,Caballito,2.17,15000,lluvia,jueves,normal
615,2024-03-07 14:11:12,Villa Crespo,0.46,13300,lluvia,jueves,normal
616,2024-03-07 14:24:37,Colegiales,1.34,14900,lluvia,jueves,express
617,2024-03-07 14:24:58,Chacarita,0.88,14800,lluvia,jueves,normal
618,2024-03-07 14:42:22,Chacarita,0.94,13500,lluvia,jueves,normal
619,2024-03-07 15:18:43,Almagro,0.46,8100,lluvia,jueves,normal
620,2024-03-07 15:26:13,Chacarita,1.37,18600,lluvia,jueves,normal
621,2024-03-07 17:46:18,Chacarita,0.3,12400,lluvia,jueves,normal
622,2024-03-07 18:59:01,Villa Ortuzar,1.52,13000,lluvia,jueves,normal
623,2024-03-07 19:01:59,Villa Crespo,0.7,7000,lluvia,jueves,normal
624,2024-03-07 19:10:59,Caballito,1.69,17900,lluvia,jueves,normal
625,2024-03-07 19:19:19,Caballito,1.71,16700,lluvia,jueves,normal
626,2024-03-07 19:24:20,Once,1.65,9600,lluvia,jueves,express
627,2024-03-07 19:24:25,Chacarita,1.0,15800,lluvia,jueves,normal
628,2024-03-07 19:26:36,Once,1.1,17400,lluvia,jueves,normal
629,2024-03-07 19:36:26,Palermo,2.42,14800,lluvia,jueves,normal
630,2024-03-07 19:39:01,Colegiales,1.91,10800,lluvia,jueves,normal
631,2024-03-07 19:39:53,Parque Centenario,1.78,14600,lluvia,jueves,normal
632,2024-03-07 19:40:32,Once,1.56,19500,lluvia,jueves,normal
633,2024-03-07 19:48:45,Villa Crespo,0.35,20800,lluvia,jueves,normal
634,2024-03-07 19:51:59,Caballito,2.03,11200,lluvia,jueves,normal
635,2024-03-07 19:53:23,Villa Crespo,0.46,12100,lluvia,jueves,normal
636,2024-03-07 19:54:08,Almagro,0.54,8700,lluvia,jueves,normal
637,2024-03-07 20:02:14,Villa Crespo,0.58,12400,lluvia,jueves,normal
638,2024-03-07 20:06:34,Palermo,1.97,8900,lluvia,jueves,express
639,2024-03-07 20:23:32,Caballito,1.88,12500,lluvia,jueves,normal
640,2024-03-07 20:27:59,Chacarita,1.19,17800,lluvia,jueves,normal
641,2024-03-07 20:58:12,Villa Crespo,0.3,19600,lluvia,jueves,normal
642,2024-03-07 21:04:35,Villa Crespo,0.3,16400,lluvia,jueves,normal
643,2024-03-07 21:08:32,Parque Centenario,1.02,16100,lluvia,jueves,normal
644,2024-03-07 21:10:40,Caballito,2.28,7400,lluvia,jueves,normal
645,2024-03-07 21:16:46,Almagro,1.1,15700,lluvia,jueves,normal
646,2024-03-07 21:25:24,Almagro,0.46,7300,lluvia,jueves,normal
647,2024-03-07 21:26:31,Almagro,0.74,18700,lluvia,jueves,normal
648,2024-03-07 21:30:47,Villa Crespo,0.32,11600,lluvia,jueves,normal
649,2024-03-07 21:33:05,Parque Centenario,1.71,12500,lluvia,jueves,normal
650,2024-03-07 21:34:06,Villa Crespo,0.37,17100,lluvia,jueves,normal
651,2024-03-07 21:35:05,Almagro,0.55,19000,lluvia,jueves,normal
652,2024-03-07 21:40:33,Once,1.19,13600,lluvia,jueves,normal
653,2024-03-07 21:44:31,Almagro,0.42,11700,lluvia,jueves,normal
654,2024-03-07 21:46:19,Palermo,2.24,21900,lluvia,jueves,normal
655,2024-03-07 22:05:59,Colegiales,1.73,9900,lluvia,jueves,normal
656,2024-03-07 22:21:54,Chacarita,1.45,15300,lluvia,jueves,express
657,2024-03-07 22:27:10,Villa Ortuzar,0.74,7000,lluvia,jueves,express
658,2024-03-07 22:59:22,Villa Crespo,0.69,22100,lluvia,jueves,normal
659,2024-03-07 22:59:27,Palermo,2.39,16700,lluvia,jueves,normal
660,2024-03-07 23:02:44,Chacarita,1.27,11500,lluvia,jueves,normal
661,2024-03-07 23:03:29,Parque Centenario,0.99,17500,lluvia,jueves,normal
662,2024-03-07 23:06:23,Parque Centenario,2.04,15800,lluvia,jueves,normal
663,2024-03-07 23:10:39,Chacarita,0.62,13800,lluvia,jueves,normal
664,2024-03-07 23:24:00,Villa Crespo,0.3,16500,lluvia,jueves,normal
